hash|author|date|comment
bb8a18e72|Andrew Kushnir|Thu Jun 13 15:37:47 2019 -0700|docs: release notes for the v8.0.1 release
82e0b4a4f|Alan|Wed Jun 12 09:31:04 2019 +0200|fix(docs-infra): enable only vertical scrolling for contributors bio (#30991)
574990e0f|Judy Bogart|Wed May 29 09:35:46 2019 -0700|docs: add platform to glossary (#30731)
aa9eb55e3|George Kalpakas|Wed Jun 12 10:10:19 2019 +0000|build(docs-infra): upgrade cli command docs sources to 032be4e17 (#30998)
052ef654d|Paul Gschwendtner|Tue Jun 11 23:54:09 2019 +0200|test(compiler-cli): fix failing ivy template compliance test (#30983)
58be2ff88|Paul Gschwendtner|Thu Jun 6 20:01:51 2019 +0200|fix(ivy): unable to bind to implicit receiver in embedded views (#30897)
7912db382|Alex Rickabaugh|Tue Jun 4 13:54:57 2019 -0700|fix(ivy): call factory functions with correct type for derived classes (#30855)
0ee09cdd7|Alex Rickabaugh|Tue Jun 4 13:50:48 2019 -0700|refactor(ivy): fix type of factory functions to allow explicit types (#30855)
b2937b16c|Alex Rickabaugh|Fri Jun 7 10:32:06 2019 -0700|fix(ivy): distinguish inherited injectable defs by token (#30855)
a4b4f3553|Alex Rickabaugh|Fri Jun 7 10:12:07 2019 -0700|feat(ivy): require 'token' for ngInjectableDef (#30855)
b0866769b|Keen Yee Liau|Wed Jun 5 09:47:26 2019 -0700|fix(bazel): do not modify tsconfig.json (#30877)
699283c4e|Stefanie Fluin|Wed Jun 5 13:05:45 2019 -0700|feat(docs-infra): layout ui polish (#30883)
bb635c09f|Bo Vandersteene|Thu Jun 6 09:23:31 2019 +0200|docs: use const in dynamic-component-loader example (#30888)
c15e6750d|Moh'd Ali|Mon Jun 10 13:56:49 2019 +0300|docs: fix a grammar mistake (#30949)
87bf1791a|George Kalpakas|Tue Jun 11 10:10:09 2019 +0000|build(docs-infra): upgrade cli command docs sources to 9d13ba4b6 (#30970)
8c4bd61b2|Paul Gschwendtner|Tue Jun 11 07:30:11 2019 +0200|test(core): add missing static flag to view_insertion test view queries (#30967)
230e9766f|Paul Gschwendtner|Tue Jun 11 07:23:53 2019 +0200|test(ivy): fix strict null checks failures in ngcc tests (#30967)
2b4d5c754|Paul Gschwendtner|Mon Jun 3 18:41:47 2019 +0200|fix(ivy): ngcc should process undecorated base classes (#30821)
271d2b51a|JoostK|Mon Jun 10 14:52:11 2019 +0200|fix(ivy): ngcc - prevent crash for packages without "main" property (#30950)
7b0bee73d|George Kalpakas|Sun Jun 9 16:15:52 2019 +0300|build(docs-infra): update @angular/* to v8.1.0-next.1 and @angular/material to v8.0.0 (#30935)
c9ce485ce|George Kalpakas|Sun Jun 9 15:34:42 2019 +0300|build(docs-infra): update @angular/cli to v8.0.2 (#30935)
ba4ca5f9a|Suguru Inatomi|Sun Jun 9 13:57:21 2019 +0900|docs: use `Node.js` consistently (#30934) PR Close #30934
4155ed439|Olivier Combe|Fri Jun 7 18:20:35 2019 +0200|fix(ivy): correctly set `TView.firstChild` with runtime i18n (#30920)
2b9a4cc6a|Pawel Kozlowski|Fri Jun 7 15:31:25 2019 +0200|refactor(ivy): remove repeated getLView() calls (#30918)
016b3f16a|Pawel Kozlowski|Fri Jun 7 15:28:33 2019 +0200|refactor(ivy): improve debug message for assertDataInRange (#30918)
87b1a2af4|George Kalpakas|Sun Jun 9 22:22:02 2019 +0300|refactor(docs-infra): avoid hard-coding URLs to redirect on archive mode (#30894)
a2cd401a2|George Kalpakas|Sun Jun 9 20:22:02 2019 +0300|fix(docs-infra): do not redirect docs URLs on archive deployments (#30894)
93af1f845|George Kalpakas|Sun Jun 9 19:56:57 2019 +0300|refactor(docs-infra): make archive redirection tests DRY (#30894)
5193acb0a|Greg Magolan|Mon Jun 10 11:35:03 2019 -0700|build: set symlink_node_modules = False for yarn_install in main WORKSPACE and bazel schematics (#30627)
532c1cb48|Alex Eagle|Mon Jun 10 07:35:33 2019 -0700|build: update to Bazel 0.26.1 (#30627)
ef0b2cc74|Alex Eagle|Fri Jun 7 13:38:06 2019 -0700|build: convert entry_point to label (#30627)
a79414382|Greg Magolan|Fri Jun 7 09:28:41 2019 -0700|build(bazel): update to nodejs rules 0.31.1 (#30627)
ba83d33dd|Greg Magolan|Wed May 22 17:28:42 2019 -0700|build(bazel): update to nodejs rules 0.30.1 & bazel 0.26.0 (#30627)
17d87d4e1|Ben Lesh|Wed May 22 15:40:41 2019 -0700|test(ivy): Add acceptance tests for view insertion (#30625)
9d9c9e43e|JoostK|Wed May 15 21:10:47 2019 +0200|feat(ivy): static evaluation of TypeScript's `__spread` helper (#30492)
c0386757b|Ben Lesh|Mon Jun 3 10:29:14 2019 -0700|refactor(ivy): inherently call ɵɵselect(0) (#30830)
5c18f2378|Santosh Yadav|Wed Jun 5 13:36:06 2019 +0530|fix(common): expose the `HttpUploadProgressEvent` interface as public API (#30852)
7afd2603c|Wassim Chegham|Wed Jun 5 16:46:00 2019 +0200|docs: add dev.to link to the help section (#30873)
81c2a9431|Hoel IRIS|Tue Jun 4 16:54:24 2019 +0200|fix(service-worker): avoid uncaught rejection warning when registration fails (#30876)
297222f89|Pete Bacon Darwin|Thu Jun 6 20:08:59 2019 +0100|build(docs-infra): fail hard if the CLI source is not what we expect (#30901)
64488b12a|George Kalpakas|Fri Jun 7 10:08:18 2019 +0000|build(docs-infra): upgrade cli command docs sources to c21c3c4f2 (#30908)
8b6fbf865|George Kalpakas|Fri Jun 7 13:54:50 2019 +0300|build(docs-infra): remove unneeded `allowEmptyCodegenFiles` option in Ivy mode (#30911)
383ab8515|Stefanie Fluin|Sun Jan 27 15:52:53 2019 -0800|feat(docs-infra): white background and corresponding figure updates (#28396)
11a4454ab|Pawel Kozlowski|Tue Jun 4 10:42:43 2019 +0200|perf(ivy): remove check for function type in renderStringify (#30838)
04587a33c|crisbeto|Wed Jun 5 14:39:01 2019 +0200|fix(ivy): DebugNode.attributes not preserving attribute name casing (#30864)
b4b7af86c|Olivier Combe|Wed Jun 5 15:38:36 2019 +0200|fix(ivy): trigger directive inputs for each template creation (#30870)
f440bd179|Pete Bacon Darwin|Thu Jun 6 09:45:07 2019 +0100|build(docs-infra): fix CLI command github links (#30889)
3859bcc70|Ben Lesh|Fri May 31 10:39:14 2019 -0700|refactor(ivy): remove ɵɵelementAttribute instruction (#30640)
30efb6b8e|Olivier Combe|Wed Jun 5 20:47:21 2019 +0200|fix(ivy): don't project removed placeholders with runtime i18n (#30783)
05a43ca86|Jeremy Elbourn|Mon Jun 3 09:25:17 2019 -0700|fix(bazel): exclude components schematics from build (#30825)
b51d8dd43|crisbeto|Tue Jun 4 22:03:32 2019 +0200|fix(ivy): error for empty bindings on ng-template (#30829)
ea2d45311|George Kalpakas|Mon Jun 3 21:39:30 2019 +0300|fix(ivy): ngcc - use spaces in overwritten `package.json` content for readability (#30831)
17bfedd22|Keen Yee Liau|Wed Jun 5 10:19:28 2019 -0700|fix(bazel): Load global stylesheet in dev and prod (#30879)
540b01402|Miško Hevery|Wed Jun 5 12:27:26 2019 -0700|release: cut the v8.1.0-next.1 release
8852b793d|Paul Gschwendtner|Tue Jun 4 20:42:54 2019 +0200|build: unable to run build-packages-dist script on windows (#30853)
d1df0a94d|Ben Lesh|Fri May 24 14:20:41 2019 -0700|refactor(ivy): remove ɵɵelementProperty instruction (#30645)
00cc905b9|Olivier Combe|Fri May 31 17:11:57 2019 +0200|feat(ivy): support `ng-content` in runtime i18n translations (#30782)
337b6fe00|Alex Eagle|Tue Jun 4 14:34:44 2019 -0700|build: remove unreferenced tsconfig-build.json files (#30858)
ef4a15bc0|Lars Gyrup Brink Nielsen|Thu May 30 14:01:19 2019 +0200|docs: correct typos and formatting in the Getting Started guide (#30758)
0d4f8c7dd|Olivier Combe|Tue Jun 4 15:04:38 2019 +0200|fix(ivy): allow empty cases for ICU expressions (#30846)
b74df20c2|George Kalpakas|Tue Jun 4 16:19:53 2019 +0300|docs(service-worker): mention that HTTPS is required, unless on `localhost` (#30847)
4ecff42e7|Bowen Ni|Thu May 16 12:11:11 2019 -0700|refactor: Move away from index signature based "updateCache". (#30518)
55a14e486|Miško Hevery|Fri May 17 09:52:31 2019 -0700|feat(ivy): in `ngDevMode` use named object literals and arrays for easier debugging/profiling (#30542)
c7850fff3|Miško Hevery|Thu May 16 14:30:44 2019 -0700|refactor(ivy): rename debug.ts to lview_debug.ts (#30542)
456f2e70a|JoostK|Sun May 26 12:14:29 2019 +0200|fix(ivy): type checking - handle $implicit ng-template variables (#30675)
4da5e9a15|JoostK|Sun May 26 11:45:45 2019 +0200|fix(ivy): type checking - apply attribute to property name mapping (#30675)
812c231b0|Brandon|Thu May 30 10:09:27 2019 -0500|docs: update example dependencies to 8.x release (#30755)
3ed7463ad|Pandiyan Murugan|Tue Jun 4 17:44:31 2019 +0530|docs: rename component for constructor example (#30845) PR Close #30845
815443313|Pawel Kozlowski|Fri May 24 17:47:21 2019 +0200|perf(ivy): limit allocation of LQueries_ objects (#30664)
07cd65b5e|Sergey Volynkin|Sun Jun 2 16:21:23 2019 +0300|docs: fix `quickstart` link in readme (#30807)
cd6fc8bf0|Bruno João|Mon Jun 3 11:26:46 2019 -0300|docs: document UrlTree in guard return type in cheatsheet (#30822)
fcdd78466|Misko Hevery|Mon May 20 22:50:30 2019 -0700|refactor(core): cleanup code with side-effects which was preventing tree-shaking (#30580)
a981dd2aa|Umberto Tarantino|Mon Jun 3 17:05:50 2019 +0200|docs(core): fix typo in style bindings comment (#30661)
b4e68025f|Ben Lesh|Fri May 24 17:21:41 2019 -0700|refactor(ivy): add ɵɵupdateSyntheticHostBinding command (#30670)
680d38513|Olivier Combe|Mon Jun 3 15:05:34 2019 +0200|fix(ivy): correctly project bare ICU expressions (#30696)
21328f237|Vikram Subramanian|Tue May 28 15:35:47 2019 -0700|fix(ivy): add back ngDevMode to r3_injector (#30707)
dd8cf1935|Tim Deschryver|Fri May 31 19:51:03 2019 +0200|docs: fix a small typo in injectable decorator description (#30785)
8bedf5007|Brandon|Fri May 31 15:03:36 2019 -0500|docs: update example references from "my-app" to "app-root" (#30789)
32886cf9a|Brandon|Thu May 30 11:55:59 2019 -0500|docs(docs-infra): compile module first for Ivy when loading element modules (#30704)
fcef39048|Brandon|Tue May 14 09:35:10 2019 -0500|refactor(docs-infra): update loading of custom elements to use dynamic import syntax (#30704)
1315d23aa|Michael Head|Fri Apr 5 14:43:29 2019 -0400|docs: increase color contrast on elements in tutorial
8ce288a85|George Kalpakas|Fri May 31 12:45:51 2019 +0300|fix(docs-infra): add v7 in versions dropdown (#30775)
f93659057|crisbeto|Fri May 31 21:47:33 2019 +0200|fix(ivy): DebugNode.queryAll matching sibling nodes (#30788)
876cd603f|Santosh Yadav|Sat May 11 20:21:48 2019 +0530|docs(docs-infra): remove deprecated `Buffer` usage from stackblitz builder (#30369)
aca339e86|Paul Gschwendtner|Tue May 21 22:00:47 2019 +0200|fix(ivy): unable to project into multiple slots with default selector (#30561)
f4cd3740b|hugoer|Thu May 23 21:55:14 2019 +0200|fix(docs-infra): update tooltip of events link (#30643)
6d861f240|Paul Gschwendtner|Mon May 27 20:34:01 2019 +0200|fix(ivy): module with providers are processed too early (#30688)
1f79c827a|George Kalpakas|Fri May 31 10:05:34 2019 +0000|build(docs-infra): upgrade cli command docs sources to 2bbd7f288 (#30776)
e0c36620c|Andrew Kushnir|Thu May 30 21:09:28 2019 -0700|test: resotre "async" around tests where "await" is used (#30762)
80394ce08|Alan Agius|Wed May 29 12:05:49 2019 +0200|fix(core): TypeScript related migrations should cater for BOM (#30719)
99c9bcab0|crisbeto|Thu May 30 12:43:18 2019 +0200|test: move away from deprecated testing method (#30747)
fa354888b|Trotyl Yu|Wed May 29 21:16:58 2019 +0800|ci: add reviewer group for deprecations guide (#30722) PR Close #30722
d82adbe8c|Alex Rickabaugh|Thu May 30 13:28:44 2019 -0700|fix(ivy): align DebugNode/DebugElement behavior with View Engine (#30756)
09c57ecf9|jenniferfell|Wed May 29 00:00:14 2019 -0600|docs: add final release date and update future schedule (#30712)
282abdb02|Matias Niemelä|Thu May 30 14:29:27 2019 -0700|release: cut the v8.1.0-beta.0 release
19bbf4bc8|Matias Niemelä|Thu May 30 13:53:06 2019 -0700|test(ivy): fix sanitization state leaking issue
53c6b78c5|Olivier Combe|Wed May 15 17:08:50 2019 +0200|feat(ivy): add `AttributeMarker.I18n` for i18n attributes (#30402)
91699259b|Olivier Combe|Wed May 15 14:27:07 2019 +0200|fix(ivy): trigger directive inputs with i18n translations (#30402)
41f372fe7|Matias Niemelä|Thu May 30 12:54:39 2019 -0700|ci: fix payload limits value
8e8c1ad47|Pawel Kozlowski|Fri May 24 13:45:02 2019 +0200|refactor(ivy): name LQuery object for easier memory allocation tracking (#30656)
b61784948|Alex Rickabaugh|Fri May 24 14:37:52 2019 -0700|fix(ivy): template inputs/outputs should not be bound in template scope (#30669)
b4644d7bb|Alex Rickabaugh|Tue May 28 15:20:53 2019 -0700|fix(ivy): correct timing of NgModuleFactory registration (#30706)
7a0f8ac36|Andrew Kushnir|Tue May 28 15:52:59 2019 -0700|fix(ivy): generate explicit type annotation for NgModuleFactory calls in ngfactories (#30708)
5e0f98296|Olivier Combe|Fri May 17 16:13:31 2019 +0200|feat(ivy): use i18n locale data to determine the plural form of ICU expressions (#29249)
f5b0c8a32|Charles Lyding|Tue May 28 13:41:52 2019 -0400|docs: remove mention of project settings from analytics (#30701)
d2b0ac7de|diyews|Thu May 30 17:09:46 2019 +0800|docs(ivy): fix symbol in example AST (#30745)
a2d26c6f2|Rado Kirov|Wed Mar 20 14:40:27 2019 -0700|docs: improve glossary for entry-point. (#29433)
62332b80d|likui|Mon May 13 10:01:20 2019 +0800|docs: fix typo in upgrade guide example (#30428)
e3f3b106a|Olivier Combe|Mon May 20 14:41:44 2019 +0200|docs(ivy): improve debug documentation (#30562)
fd23663a2|Shawn Clabough|Wed May 29 12:19:53 2019 -0700|docs: fix closing tags in deprecation summary (#30735)
71be1da0a|Trotyl Yu|Thu May 30 01:39:30 2019 +0800|docs: fix deprecation information (#30717)
6a5cc8f95|Michael Prentice|Fri May 24 03:23:04 2019 -0400|docs: merge duplicated platform-webworker content in Deprecation Guide (#30651)
2c406fb1a|Bryce Kolton|Tue May 21 11:32:24 2019 -0700|docs(elements): move clarification about custom elements (#30594)
0b23adca8|Stefan van Groningen|Wed May 15 14:53:48 2019 +0200|docs(common): fix typo in ngSwitch directive description (#30483)
671f64324|Filipe Silva|Tue May 28 10:41:29 2019 +0100|ci: remove buildkite setup (#30510)
f1f8d70a4|Filipe Silva|Tue May 28 10:40:18 2019 +0100|ci: remove msys workaround (#30510)
830102831|Filipe Silva|Fri May 17 17:46:33 2019 +0100|ci: add descriptive titles to Codefresh steps (#30510)
ba5309c1f|Filipe Silva|Fri May 17 17:45:45 2019 +0100|ci: describe next steps for Bazel cache on Windows CI (#30510)
fa5d8ca04|Filipe Silva|Thu May 16 13:39:56 2019 +0100|ci: do not override bazel action_env on Windows (#30510)
24ca8ba7c|jaideepghosh|Mon May 20 22:53:10 2019 +0530|docs: fix the sequence of creating class in HTTP tutorial (#30566)
af4925f37|Blakenator|Tue May 14 12:01:37 2019 -0500|docs: clarify usage of using /deep/ in component styles guide (#30452)
77578266f|Cotton Hou|Wed May 29 09:22:50 2019 +0800|docs: code sample closing in ivy.md (#30711) PR Close #30711
7bf7244ba|JoostK|Wed May 29 23:07:20 2019 +0200|docs(changelog): cleanup 8.0.0 release notes (#30740)
1a98d51f9|Amadou Sall|Thu May 30 13:37:54 2019 +0200|docs: change wording for more clarity in TypeScript Configuration guide (#30748)
82682bb93|Matias Niemelä|Fri May 24 13:49:57 2019 -0700|refactor(ivy): enable sanitization support for the new styling algorithm (#30667)
d72479b62|Paul Gschwendtner|Tue May 28 20:30:33 2019 +0200|docs(core): template-var-assignment schematic should link to deprecation guide (#30702)
dd0815095|Ben Lesh|Tue Apr 23 20:40:05 2019 -0700|feat(ivy): add ɵɵtextInterpolateX instructions (#30011)
48093823c|Rob Wormald|Tue May 28 14:39:15 2019 -0700|docs: add note to platform-webworker deprecation (#30705)
51cb5925c|Miško Hevery|Tue May 28 10:14:07 2019 -0700|release: cut the v8.0.0 release
a36cacae7|Suguru Inatomi|Mon May 27 14:13:37 2019 +0900|docs: remove core.module.ts from file tree in style guide (#30679)
1b5096d5a|Amadou Sall|Mon May 27 21:20:30 2019 +0200|docs: add missing preposition (#30691)
875eedbfb|Filipe Silva|Tue May 28 15:32:42 2019 +0100|docs: add default AOT to migrating projects to Ivy (#30697)
75cdda5f0|Minko Gechev|Sun May 19 17:55:16 2019 -0400|docs: fix typo in a declaration alert (#30545)
6363db89d|mgechev|Fri May 17 18:30:43 2019 -0400|docs: add dynamic import allowed syntax to the deprecation guide (#30545)
573f57ac9|George Kalpakas|Wed May 22 09:59:06 2019 +0000|build(docs-infra): upgrade cli command docs sources to 30036352e (#30608)
41cf06690|Alan|Wed May 22 08:26:05 2019 +0200|test: improve language service tests performance (#30585)
661c6e6f1|Alex Rickabaugh|Fri May 24 14:41:46 2019 -0700|fix(ivy): fix PR collision with static: true and new test (#30666)
84dd2679a|Alex Rickabaugh|Thu May 23 11:31:10 2019 -0700|fix(core): require 'static' flag on queries in typings (#30639)
dc6406e5e|Matias Niemelä|Thu May 16 16:25:52 2019 -0700|refactor(ivy): evaluate map-based styling bindings with a new algorithm (#30543)
deb77bd3d|Alex Rickabaugh|Mon May 20 16:49:20 2019 -0700|feat(ivy): TestBed support for reusing non-exported components (#30578)
d5f96a887|Pawel Kozlowski|Wed May 22 16:41:35 2019 +0200|refactor(ivy): refactor getBeforeNodeForView for readability (#30614)
68cd0cab8|Olivier Combe|Thu May 23 15:17:42 2019 +0200|fix(ivy): don't throw on unmatched placeholder replacements in `i18nPostprocess` (#30632)
9b3af1468|Michael Prentice|Fri May 24 02:43:49 2019 -0400|docs(bazel): remove out of date known issue with Webstorm (#30650)
be0bc799f|Kapunahele Wong|Wed May 8 11:40:46 2019 -0400|docs: drop coding conventions from style guide (#30334)
0d23cedab|Michael Hladky|Tue May 21 20:57:48 2019 +0200|docs: add Michael Hladky to GDE resources (#30596)
6bf5ec241|Paul Gschwendtner|Fri May 24 12:19:37 2019 +0200|docs(core): static-query migration should use permalink for migration guide (#30649)
cdb5ea420|Alan Agius|Fri May 24 08:08:45 2019 +0200|docs: update link to static queries in changelog (#30649) PR Close #30649
bfedfa79e|Jason Aden|Thu May 23 22:53:07 2019 -0700|docs: release notes for the v8.0.0-rc.5 release
911a8160e|Kara Erickson|Thu May 23 16:35:47 2019 -0700|docs(core): add more info to static query guide (#30646)
8479cb423|Kara Erickson|Thu May 23 16:28:57 2019 -0700|docs(core): update static query schematic with guide link (#30646)
250887244|Kara Erickson|Thu May 23 13:46:25 2019 -0700|docs(core): update deprecations guide (#30644)
9b035e403|Kara Erickson|Thu May 23 13:31:12 2019 -0700|docs(core): add migration guide for static queries (#30644)
ccc76f749|Alex Rickabaugh|Thu May 23 12:39:20 2019 -0700|feat(platform-webworker): deprecate platform-webworker (#30642)
f310a5960|Alex Rickabaugh|Thu May 23 12:28:12 2019 -0700|feat(core): deprecate integration with the Web Tracing Framework (WTF) (#30642)
b5c893916|Kapunahele Wong|Tue May 21 17:34:22 2019 -0400|docs: add v8 deprecations (#30598)
132c61dfd|Paul Gschwendtner|Thu May 23 02:56:27 2019 +0200|refactor(core): static-query migration should warn about syntax failures (#30628)
5640cedc8|Paul Gschwendtner|Thu May 23 00:55:18 2019 +0200|refactor(core): static-query migration should always use template strategy (#30628)
faac51fd2|Kara Erickson|Wed May 22 21:05:26 2019 -0700|test(core): update query-specific tests in core (#30626)
214ae0ea4|Kara Erickson|Wed May 22 20:42:34 2019 -0700|test(compiler): update examples and compiler tests (#30626)
